183,TOD#02:17:11.527,0,42,3220,72,603,464,168,101
183,TOD#02:17:11.537,0,42,3220,72,603,464,168,101
183,TOD#02:17:11.547,0,42,3220,64,619,468,170,103
183,TOD#02:17:11.557,0,42,3220,64,619,468,170,103
183,TOD#02:17:11.567,0,42,3220,64,619,468,170,103
183,TOD#02:17:11.577,0,42,3220,64,619,468,170,103
183,TOD#02:17:11.587,0,42,3219,57,619,473,171,105
183,TOD#02:17:11.597,0,42,3219,57,619,473,171,105
183,TOD#02:17:11.607,0,42,3219,57,619,473,171,105
183,TOD#02:17:11.617,0,42,3219,57,619,473,171,105
183,TOD#02:17:11.627,0,42,3218,57,634,478,172,106
183,TOD#02:17:11.637,0,42,3218,57,634,478,172,106
183,TOD#02:17:11.647,0,42,3218,57,634,478,172,106
183,TOD#02:17:11.657,0,42,3218,57,634,478,172,106
183,TOD#02:17:11.667,0,42,3218,57,634,478,172,106
183,TOD#02:17:11.677,0,42,3217,57,650,484,173,108
183,TOD#02:17:11.687,0,42,3217,57,650,484,173,108
183,TOD#02:17:11.697,0,42,3217,57,650,484,173,108
183,TOD#02:17:11.707,0,42,3216,50,650,489,175,109
183,TOD#02:17:11.717,0,42,3216,50,650,489,175,109
183,TOD#02:17:11.727,0,42,3216,50,650,489,175,109
183,TOD#02:17:11.737,0,42,3216,50,650,489,175,109
183,TOD#02:17:11.747,0,42,3217,50,650,494,176,110
183,TOD#02:17:11.757,0,42,3217,50,650,494,176,110
183,TOD#02:17:11.767,0,42,3217,50,650,494,176,110
183,TOD#02:17:11.777,0,42,3217,50,650,494,176,110
183,TOD#02:17:11.787,0,42,3217,50,666,499,176,110
183,TOD#02:17:11.797,0,42,3217,50,666,499,176,110
183,TOD#02:17:11.807,0,42,3217,50,666,499,176,110
183,TOD#02:17:11.817,0,42,3217,50,666,499,176,110
183,TOD#02:17:11.827,0,42,3217,50,666,499,176,110
183,TOD#02:17:11.837,0,42,3218,50,666,504,177,109
183,TOD#02:17:11.847,0,42,3218,50,666,504,177,109
183,TOD#02:17:11.857,0,42,3218,50,666,504,177,109
183,TOD#02:17:11.867,0,42,3219,57,666,509,178,109
183,TOD#02:17:11.877,0,42,3219,57,666,509,178,109
183,TOD#02:17:11.887,0,42,3219,57,666,509,178,109
183,TOD#02:17:11.897,0,42,3219,57,666,509,178,109
183,TOD#02:17:11.907,0,42,3220,64,666,514,179,108
183,TOD#02:17:11.917,0,42,3220,64,666,514,179,108
183,TOD#02:17:11.927,0,42,3220,64,666,514,179,108
183,TOD#02:17:11.937,0,42,3220,64,666,514,179,108
183,TOD#02:17:11.947,0,42,3220,64,666,514,179,108
183,TOD#02:17:11.957,0,42,3220,64,666,518,178,107
183,TOD#02:17:11.967,0,42,3220,64,666,518,178,107
183,TOD#02:17:11.977,0,42,3220,64,666,518,178,107
183,TOD#02:17:11.987,0,42,3220,64,666,518,178,107
183,TOD#02:17:11.997,0,42,3221,64,666,522,179,106
183,TOD#02:17:12.007,0,42,3221,64,666,522,179,106
183,TOD#02:17:12.017,0,42,3221,64,666,522,179,106
183,TOD#02:17:12.027,0,42,3222,72,650,525,179,105
183,TOD#02:17:12.037,0,42,3222,72,650,525,179,105
183,TOD#02:17:12.047,0,42,3222,72,650,525,179,105
183,TOD#02:17:12.057,0,42,3222,72,650,525,179,105
183,TOD#02:17:12.067,0,42,3223,79,650,527,179,103
