401,TOD#22:34:23.957,0,42,3215,108,492,464,159,83
401,TOD#22:34:23.967,0,42,3215,108,492,464,159,83
401,TOD#22:34:23.977,0,42,3214,108,507,468,161,85
401,TOD#22:34:23.987,0,42,3214,108,507,468,161,85
401,TOD#22:34:23.997,0,42,3214,108,507,468,161,85
401,TOD#22:34:24.007,0,42,3213,100,507,472,162,87
401,TOD#22:34:24.017,0,42,3213,100,507,472,162,87
401,TOD#22:34:24.027,0,42,3213,100,507,472,162,87
401,TOD#22:34:24.037,0,42,3213,100,507,472,162,87
401,TOD#22:34:24.047,0,42,3213,100,507,472,162,87
401,TOD#22:34:24.057,0,42,3212,100,523,478,164,89
401,TOD#22:34:24.067,0,42,3212,100,523,478,164,89
401,TOD#22:34:24.077,0,42,3212,100,523,478,164,89
401,TOD#22:34:24.087,0,42,3212,100,523,478,164,89
401,TOD#22:34:24.097,0,42,3212,93,539,483,166,90
401,TOD#22:34:24.107,0,42,3212,93,539,483,166,90
401,TOD#22:34:24.117,0,42,3212,93,539,483,166,90
401,TOD#22:34:24.127,0,42,3212,93,539,483,166,90
401,TOD#22:34:24.137,0,42,3211,93,539,488,167,91
401,TOD#22:34:24.147,0,42,3211,93,539,488,167,91
401,TOD#22:34:24.157,0,42,3211,93,539,488,167,91
401,TOD#22:34:24.167,0,42,3211,93,539,494,168,92
401,TOD#22:34:24.177,0,42,3211,93,539,494,168,92
401,TOD#22:34:24.187,0,42,3211,93,539,494,168,92
401,TOD#22:34:24.197,0,42,3211,93,539,494,168,92
401,TOD#22:34:24.207,0,42,3211,93,539,494,168,92
401,TOD#22:34:24.217,0,42,3212,93,555,501,169,92
401,TOD#22:34:24.227,0,42,3212,93,555,501,169,92
401,TOD#22:34:24.237,0,42,3212,93,555,501,169,92
401,TOD#22:34:24.247,0,42,3212,93,555,501,169,92
401,TOD#22:34:24.257,0,42,3213,100,555,506,170,91
401,TOD#22:34:24.267,0,42,3213,100,555,506,170,91
401,TOD#22:34:24.277,0,42,3213,100,555,506,170,91
401,TOD#22:34:24.287,0,42,3213,100,555,506,170,91
401,TOD#22:34:24.297,0,42,3213,100,555,510,171,91
401,TOD#22:34:24.307,0,42,3213,100,555,510,171,91
401,TOD#22:34:24.317,0,42,3213,100,555,510,171,91
401,TOD#22:34:24.327,0,42,3213,100,555,510,171,91
401,TOD#22:34:24.337,0,42,3214,100,555,514,171,91
401,TOD#22:34:24.347,0,42,3214,100,555,514,171,91
401,TOD#22:34:24.357,0,42,3214,100,555,514,171,91
401,TOD#22:34:24.367,0,42,3214,100,555,514,171,91
401,TOD#22:34:24.377,0,42,3214,100,555,514,171,91
401,TOD#22:34:24.387,0,42,3215,108,555,519,171,89
401,TOD#22:34:24.397,0,42,3215,108,555,519,171,89
401,TOD#22:34:24.407,0,42,3215,108,555,519,171,89
401,TOD#22:34:24.417,0,42,3217,115,539,522,170,88
401,TOD#22:34:24.427,0,42,3217,115,539,522,170,88
401,TOD#22:34:24.437,0,42,3217,115,539,522,170,88
